State Postal Code,State FIPS Code,District ID,District,Estimated Total Population,Estimated Population 5-17,Estimated number of relevant children 5 to 17 years old in poverty who are related to the householder
MO,29,10410,Crawford County R-2 ,"8,353","1,294",256
MO,29,5640,Crawford County R-I ,"5,912","1,004",217
MO,29,10350,Crocker R-II ,"3,042",523,92
MO,29,10380,Crystal City 47 ,"3,938",639,68
MO,29,10440,Dadeville R-II ,917,153,21
MO,29,6120,Dallas County R-I ,"13,396","2,271",510
MO,29,10470,Davis R-XII ,489,89,12
MO,29,10500,De Soto 73 ,"16,979","2,733",352
MO,29,5730,Delta C-7 ,663,102,32
MO,29,10620,Delta R-V ,"1,891",280,38
MO,29,10710,Dent-Phelps R-III ,"2,646",438,89
MO,29,10770,Dexter R-XI ,"13,153","2,100",386
MO,29,10800,Diamond R-IV ,"5,515",954,146
MO,29,10830,Dixon R-I ,"5,874",990,174
MO,29,10920,Doniphan R-I ,"8,282","1,500",460
MO,29,10950,Dora R-III ,"1,440",238,79
MO,29,11070,Drexel R-IV ,"1,766",289,32
MO,29,14250,Dunklin R-V ,"10,502","1,779",229
MO,29,11250,East Buchanan County C-1 ,"4,417",758,67
MO,29,11100,East Carter County R-II ,"3,855",739,209
MO,29,11160,East Lynne 40 ,"1,300",236,29
MO,29,30420,East Newton County R-VI ,"8,595","1,654",373
MO,29,11220,East Prairie R-II ,"5,333",990,218
MO,29,11310,El Dorado Springs R-II ,"8,338","1,509",371
MO,29,11340,Eldon R-I ,"11,942","1,997",424
MO,29,11400,Elsberry R-II ,"4,852",826,140
MO,29,11450,Eminence R-I ,"1,741",266,81
MO,29,11580,Everton R-III ,"1,152",194,39
MO,29,11650,Excelsior Springs 40 ,"16,623","2,811",424
MO,29,11670,Exeter R-VI ,"1,870",322,119
MO,29,11700,Fair Grove R-X ,"6,240","1,245",145
MO,29,11730,Fair Play R-II ,"2,394",391,87
MO,29,11760,Fairfax R-III ,"1,034",151,18
MO,29,11850,Fairview R-XI ,"4,582",854,159
MO,29,11910,Farmington R-VII ,"29,860","4,481",764
MO,29,11990,Fayette R-III ,"5,291",775,108
MO,29,12010,Ferguson-Florissant R-II ,"66,411","12,032","2,754"
MO,29,12030,Festus R-VI ,"19,625","3,529",364
MO,29,12180,Fordland R-III ,"4,541",771,200
MO,29,12240,Forsyth R-III ,"8,683","1,272",279
MO,29,12290,Fort Osage R-I ,"25,477","5,231",759
MO,29,8370,Fort Zumwalt R-II ,"119,970","21,349","1,095"
MO,29,12300,Fox C-6 ,"72,167","12,509","1,030"
MO,29,28950,Francis Howell R-III ,"120,910","20,669",960
MO,29,12510,Franklin County R-II ,"1,336",257,24
MO,29,12540,Fredericktown R-I ,"11,534","2,064",389
MO,29,12550,Fulton 58 ,"18,869","2,415",369
MO,29,12600,Gainesville R-V ,"4,261",677,200
MO,29,12630,Galena R-II ,"3,774",544,116
MO,29,12660,Gallatin R-V ,"3,155",566,120
MO,29,12720,Gasconade C-4 ,990,209,43
MO,29,14280,Gasconade County R-I ,"7,289","1,109",159
MO,29,23340,Gasconade County R-II ,"11,676","1,952",283
MO,29,12780,Gideon 37 ,"1,193",249,61
MO,29,12840,Gilliam C-4 ,320,46,11
MO,29,12870,Gilman City R-IV ,721,136,23
MO,29,12900,Glasgow ,"2,060",398,44
MO,29,15180,Glenwood R-VIII ,"2,394",415,79
MO,29,12930,Golden City R-III ,"1,624",322,57
MO,29,13080,Grain Valley R-V ,"20,984","4,409",241
MO,29,13140,Grandview C-4 ,"33,646","5,548",873
MO,29,13170,Grandview R-II ,"4,453",700,82
MO,29,13230,Green City R-I ,"1,551",261,53
MO,29,13260,Green Forest R-II ,"1,882",300,69
MO,29,13290,Green Ridge R-VIII ,"2,357",489,81
MO,29,13320,Greenfield R-IV ,"3,193",465,112
MO,29,13380,Greenville R-II ,"4,247",613,160
MO,29,12690,Grundy County R-V ,890,156,39
MO,29,13500,Hale R-I ,724,115,19
MO,29,13530,Halfway R-III ,"2,260",465,74
MO,29,13560,Hallsville R-IV ,"8,075","1,614",144
MO,29,13590,Hamilton R-II ,"3,701",742,121
MO,29,13620,Hancock Place ,"8,523","1,362",322
MO,29,13650,Hannibal 60 ,"22,553","3,713",661
MO,29,27330,Hardeman R-X ,521,78,11
MO,29,13680,Hardin-Central C-2 ,"1,257",247,29
MO,29,13710,Harrisburg R-VIII ,"3,526",639,55
MO,29,13760,Harrisonville R-IX ,"14,394","2,591",241
MO,29,13770,Hartville R-II ,"4,524",953,283
MO,29,13800,Hayti R-II ,"3,258",628,269
MO,29,13830,Hazelwood ,"116,426","20,264","3,918"
MO,29,32110,Henry County R-I ,"4,588",842,156
MO,29,14310,Hermitage R-IV ,"3,013",266,79
MO,29,14340,Hickman Mills C-1 ,"47,255","8,236","1,950"
MO,29,14320,Hickory County R-I ,"4,597",857,175
MO,29,14370,Higbee R-VIII ,"1,237",190,39
MO,29,21150,High Point R-III ,786,199,22
MO,29,14430,Hillsboro R-III ,"22,234","3,896",347
MO,29,14460,Holcomb R-III ,"2,264",483,108
MO,29,14490,Holden R-III ,"9,165","1,501",208
MO,29,14520,Holliday C-2 ,542,94,12
MO,29,14550,Hollister R-V ,"11,554","1,418",305
MO,29,14840,Houston R-I ,"5,807",936,236
MO,29,15210,Howell Valley R-I ,"1,988",384,71
MO,29,15240,Hudson R-IX ,353,50,6
MO,29,15300,Humansville R-IV ,"3,084",495,175
MO,29,15330,Hume R-VIII ,759,144,20
MO,29,15390,Hurley R-I ,"1,578",254,41
MO,29,15420,Iberia R-V ,"3,964",734,134
MO,29,15480,Independence 30 ,"98,749","16,029","2,965"
MO,29,15510,Iron County C-4 ,"2,499",405,75
MO,29,15600,Jackson R-II ,"35,170","6,501",483
MO,29,15660,Jamestown C-1 ,"1,431",235,21
MO,29,16140,Jasper County R-V ,"3,071",628,89
MO,29,16200,Jefferson C-123 ,712,97,7
MO,29,16190,Jefferson City Public Schools,"73,454","11,737","1,618"
MO,29,16230,Jefferson County R-VII ,"6,535","1,203",89
MO,29,16290,Jennings ,"15,096","2,936",955
MO,29,8320,Johnson County R-VII ,"3,672",634,59
MO,29,16350,Joplin ,"60,775","9,422","2,048"
MO,29,15060,Junction Hill C-12 ,"1,830",365,87
MO,29,16400,Kansas City 33 ,"205,986","30,184","7,736"
MO,29,16450,Kearney R-I ,"20,272","4,012",194
MO,29,16470,Kelso C-7 ,"2,224",364,31
MO,29,16500,Kennett 39 ,"10,161","2,032",680
MO,29,16530,Keytesville R-III ,"1,241",198,27
MO,29,16590,King City R-I ,"1,631",332,50
MO,29,16620,Kingston 42 ,457,50,14
MO,29,31140,Kingston K-14 ,"4,746",908,223
MO,29,16660,Kingsville R-I ,"1,946",311,36
MO,29,16710,Kirbyville R-VI ,"2,782",469,91
MO,29,16740,Kirksville R-III ,"21,870","2,576",440
MO,29,16770,Kirkwood R-VII ,"42,880","8,017",265
MO,29,16830,Knob Noster R-VIII ,"8,957","1,620",201
MO,29,11280,Knox County R-I ,"3,792",631,182
MO,29,16920,La Monte R-IV ,"1,836",331,51
MO,29,16950,La Plata R-II ,"2,573",504,126
MO,29,17000,Laclede County C-5 ,"3,736",684,118
MO,29,10110,Laclede County R-I ,"4,461",836,186
MO,29,17820,Ladue ,"29,068","5,963",244
MO,29,14400,Lafayette County C-1 ,"6,622","1,115",153
MO,29,10520,Lakeland R-III ,"3,145",454,115
MO,29,17850,Lamar R-I ,"6,984","1,211",237
MO,29,17880,Laquey R-V ,"3,660",630,106
MO,29,17910,Laredo R-VII ,422,72,12
MO,29,17970,Lathrop R-II ,"5,180",964,137
MO,29,18220,Lawson R-XIV ,"6,059","1,125",100
MO,29,18270,Lebanon R-III ,"25,563","4,684",932
MO,29,18300,Lee's Summit R-VII ,"102,848","21,018","1,157"
MO,29,18330,Leesville R-IX ,"1,038",142,28
MO,29,18360,Leeton R-X ,"1,699",307,58
MO,29,18420,Leopold R-III ,736,119,10
MO,29,18450,Lesterville R-IV ,"1,115",167,50
MO,29,18460,Lewis County C-1 ,"6,190","1,067",170
MO,29,18480,Lexington R-V ,"5,760",913,184
MO,29,18510,Liberal R-II ,"2,703",494,86
MO,29,18540,Liberty 53 ,"63,797","13,075",726
MO,29,18600,Licking R-VIII ,"6,516",912,288
MO,29,18670,Lincoln R-II ,"3,833",523,129
MO,29,18690,Lindbergh ,"49,170","8,319",386
MO,29,6000,Linn County R-I ,"1,435",262,50
MO,29,8790,Livingston County R-III ,644,128,17
